event,name,dob,country,time,score,date
11,men's 1500m,Mekonnen GEBREMEDHIN,1988-10-11,ETH,212.43,1210,2013-05-18
12,men's 1500m,Nick WILLIS,1983-04-25,NZL,212.57,1208,2013-09-08
13,men's 1500m,Aman WOTE,1984-04-18,ETH,212.65,1207,2013-07-06
14,men's 1500m,Bouabdellah TAHRI,1978-12-20,FRA,212.73,1206,2013-07-19
15,men's 1500m,Benson SEUREI,1984-03-27,BRN,213.04001,1202,2013-05-10
16,men's 1500m,Daniel Kipchirchir KOMEN,1984-11-27,KEN,213.05,1202,2013-05-10
17,men's 1500m,Mahiedine MEKHISSI,1985-03-15,FRA,213.12,1201,2013-07-02
18,men's 1500m,Leonel MANZANO,1984-09-12,USA,213.14,1200,2013-07-06
19,men's 1500m,Nixon Kiplimo CHEPSEBA,1990-12-12,KEN,213.15,1200,2013-08-29
20,men's 1500m,Lawi LALANG,1991-06-15,KEN,213.2,1200,2013-07-06
21,men's 1500m,Augustine Kiprono CHOGE,1987-01-21,KEN,213.20999,1199,2013-09-08
22,men's 1500m,David TORRENCE,1985-11-26,USA,213.23,1199,2013-09-08
23,men's 1500m,Abdelaati IGUIDER,1987-03-25,MAR,213.29001,1198,2013-05-18
24,men's 1500m,Sadik MIKHOU,1990-07-25,MAR,213.31,1198,2013-04-20
25,men's 1500m,Florian CARVALHO DE FONSESCO,1989-03-09,FRA,213.47,1196,2013-07-06
26,men's 1500m,Matthew CENTROWITZ,1989-10-18,USA,213.58,1194,2013-07-19
27,men's 1500m,Fouad EL KAAM,1988-05-27,MAR,213.70999,1192,2013-07-06
28,men's 1500m,Zebene ALEMAYEHU,1992-09-04,ETH,213.73,1192,2013-07-06
29,men's 1500m,Henrik INGEBRIGTSEN,1991-02-24,NOR,213.95,1189,2013-08-29
30,men's 1500m,Jordan MCNAMARA,1987-03-07,USA,214.0,1188,2013-07-06
31,men's 1500m,Abiyote ABINET,1989-05-10,ETH,214.06,1188,2013-07-02
32,men's 1500m,Garrett HEATH,1985-11-03,USA,214.12,1187,2013-07-06
33,men's 1500m,Homiyu TESFAYE,1993-06-23,GER,214.18,1186,2013-08-29
34,men's 1500m,Andrew BAYER,1990-02-03,USA,214.47,1182,2013-07-06
35,men's 1500m,Simon DENISSEL,1990-05-22,FRA,214.54001,1181,2013-07-06
36,men's 1500m,Lopez LOMONG,1985-01-01,USA,214.55,1181,2013-07-06
37,men's 1500m,Nick SYMMONDS,1983-12-30,USA,214.55,1181,2013-07-19
38,men's 1500m,Dawit WOLDE,1991-05-19,ETH,214.64,1180,2013-05-10
39,men's 1500m,Cory LESLIE,1989-10-24,USA,214.93,1176,2013-07-06
40,men's 1500m,Carsten SCHLANGEN,1980-12-31,GER,215.07,1174,2013-06-09
41,men's 1500m,Krzysztof ŻEBROWSKI,1990-07-09,POL,215.07,1174,2013-09-08
42,men's 1500m,James Kiplagat MAGUT,1990-07-20,KEN,215.2,1172,2013-06-22
43,men's 1500m,Paul ROBINSON,1991-05-24,IRL,215.22,1172,2013-09-08
44,men's 1500m,Ryan GREGSON,1990-04-26,AUS,215.25,1171,2013-03-09
45,men's 1500m,Will LEER,1985-04-15,USA,215.27,1171,2013-07-06
46,men's 1500m,Chris O'HARE,1990-11-23,GBR,215.37,1169,2013-07-06
47,men's 1500m,Zane ROBERTSON,1989-11-14,NZL,215.45,1168,2013-09-08
48,men's 1500m,Teshome DIRIRSA,1994-04-25,ETH,215.47,1168,2013-05-18
49,men's 1500m,Craig MILLER,1987-08-03,USA,215.48,1168,2013-07-06
50,men's 1500m,Yassine BENSGHIR,1983-01-03,MAR,215.51,1168,2013-06-01
51,men's 1500m,Younéss ESSALHI,1993-02-20,MAR,215.52,1167,2013-06-27
52,men's 1500m,Jack BOLAS,1987-11-01,USA,215.54001,1167,2013-07-06
53,men's 1500m,Vincent KIBET,1991-05-06,KEN,215.62,1166,2013-06-27
54,men's 1500m,Tesfaye CHERU,1993-03-02,ETH,215.67,1165,2013-06-12
55,men's 1500m,David BUSTOS,1990-08-25,ESP,215.69,1165,2013-07-13
56,men's 1500m,Hillary Cheruiyot NGETICH,1995-09-15,KEN,215.87,1163,2013-06-12
57,men's 1500m,Mohamed AL GARNI,1992-07-02,QAT,215.88,1162,2013-05-10
58,men's 1500m,Otmane BELHARBAZI,1988-11-03,FRA,215.93,1162,2013-07-06
59,men's 1500m,Pieter-Jan HANNES,1992-10-30,BEL,215.97,1161,2013-06-09
60,men's 1500m,Taoufik MAKHLOUFI,1988-04-29,ALG,216.3,1157,2013-06-01
61,men's 1500m,Arturo CASADO,1983-01-26,ESP,216.33,1156,2013-07-06
62,men's 1500m,Evan JAGER,1989-03-08,USA,216.34,1156,2013-05-17
63,men's 1500m,Abednego CHESEBE,1982-06-20,KEN,216.35,1156,2013-05-31
64,men's 1500m,Andreas VOJTA,1989-06-09,AUT,216.36,1156,2013-06-08
65,men's 1500m,Bernard LAGAT,1974-12-12,USA,216.36,1156,2013-07-06
66,men's 1500m,Lee EMANUEL,1985-01-24,GBR,216.55,1153,2013-07-06
67,men's 1500m,Nathan BRANNEN,1982-09-08,CAN,216.59,1153,2013-08-16
68,men's 1500m,Matt ELLIOTT,1985-09-08,USA,216.61,1152,2013-07-27
69,men's 1500m,Galen RUPP,1986-05-08,USA,216.69,1151,2013-07-27
70,men's 1500m,Imad TOUIL,1989-02-11,ALG,216.70999,1151,2013-06-27
71,men's 1500m,Soresa FIDA,1993-05-27,ETH,216.73,1151,2013-06-06
72,men's 1500m,Robert BIWOTT,1996-01-28,KEN,216.77,1150,2013-07-14
73,men's 1500m,Adel MECHAAL,1990-12-05,ESP,216.78,1150,2013-06-12
74,men's 1500m,Russell BROWN,1985-03-06,USA,216.79001,1150,2013-05-17
75,men's 1500m,Ahmed MAINY,1986-08-20,MAR,216.8,1150,2013-06-01
76,men's 1500m,Juan VAN DEVENTER,1983-03-26,RSA,216.84,1149,2013-05-31
77,men's 1500m,Cameron LEVINS,1989-03-28,CAN,216.88,1149,2013-05-17
78,men's 1500m,Abderrahmane ANOU,1991-01-29,ALG,216.9,1148,2013-06-12
79,men's 1500m,Mohammed Ayoub TIOUALI,1991-05-26,MAR,216.98,1147,2013-07-02
80,men's 1500m,James KAAN,1990-09-17,AUS,217.02,1147,2013-03-09
81,men's 1500m,Andrew WHEATING,1987-11-21,USA,217.03,1147,2013-05-17
82,men's 1500m,Ben BLANKENSHIP,1988-12-15,USA,217.03,1147,2013-07-16
83,men's 1500m,Geofrey BARUSEI,1994-01-01,KEN,217.05,1146,2013-09-01
84,men's 1500m,Joshua WRIGHT,1991-05-03,AUS,217.1,1146,2013-03-09
85,men's 1500m,Collis BIRMINGHAM,1984-12-27,AUS,217.18,1145,2013-06-25
86,men's 1500m,Jeroen D'HOEDT,1990-01-10,BEL,217.25,1144,2013-07-13
87,men's 1500m,Liam BOYLAN-PETT,1985-09-11,USA,217.31,1143,2013-07-06
88,men's 1500m,Sami LAFI,1990-04-25,ALG,217.45,1141,2013-06-18
89,men's 1500m,Hélio GOMES,1984-12-27,POR,217.5,1140,2013-06-12
90,men's 1500m,Vincent LETTING,1993-06-16,KEN,217.5,1140,2013-07-13
91,men's 1500m,Mauris Surel CASTILLO,1984-10-19,CUB,217.51,1140,2013-06-12
92,men's 1500m,Jeff SEE,1986-06-06,USA,217.54001,1140,2013-05-17
93,men's 1500m,Aman KEDI,1994-09-16,ETH,217.54001,1140,2013-07-13
94,men's 1500m,Kim RUELL,1987-04-27,BEL,217.62,1139,2013-07-13
95,men's 1500m,Richard PETERS,1990-02-18,GBR,217.67,1138,2013-07-27
96,men's 1500m,Alberto IMEDIO,1991-05-24,ESP,217.68,1138,2013-06-12
97,men's 1500m,Sebastian KEINER,1989-08-22,GER,217.75,1137,2013-07-13
98,men's 1500m,Carlos ALONSO,1989-09-15,ESP,217.77,1137,2013-06-12
99,men's 1500m,Othmane EL GOUMRI,1992-05-28,MAR,217.79001,1136,2013-07-07
--------2013------------
--------:avg top 100:1174.35--avg top percent:1186.263888888889-------
-------------------------
0,men's 1500m,Silas KIPLAGAT,1989-08-20,KEN,207.64,1279,2014-07-18
1,men's 1500m,Asbel KIPROP,1989-06-30,KEN,208.45,1267,2014-07-18
2,men's 1500m,Ronald KWEMOI,1995-09-19,KEN,208.81,1262,2014-07-18
3,men's 1500m,Ayanleh SOULEIMAN,1992-12-03,DJI,209.58,1251,2014-07-18
4,men's 1500m,Abdelaati IGUIDER,1987-03-25,MAR,209.83,1247,2014-07-18
5,men's 1500m,Aman WOTE,1984-04-18,ETH,209.91,1246,2014-07-18
6,men's 1500m,Nick WILLIS,1983-04-25,NZL,209.91,1246,2014-07-18
7,men's 1500m,Taoufik MAKHLOUFI,1988-04-29,ALG,210.4,1239,2014-05-09
8,men's 1500m,James Kiplagat MAGUT,1990-07-20,KEN,210.61,1236,2014-05-09
9,men's 1500m,Leonel MANZANO,1984-09-12,USA,210.98,1231,2014-07-18
10,men's 1500m,Matthew CENTROWITZ,1989-10-18,USA,211.09,1229,2014-07-18
11,men's 1500m,Bethwell BIRGEN,1988-08-06,KEN,211.22,1227,2014-05-09
12,men's 1500m,Henrik INGEBRIGTSEN,1991-02-24,NOR,211.45999,1224,2014-07-18
13,men's 1500m,Vincent KIBET,1991-05-06,KEN,211.95999,1217,2014-09-07
14,men's 1500m,Homiyu TESFAYE,1993-06-23,GER,211.98,1217,2014-06-05
15,men's 1500m,Collins CHEBOI,1987-09-25,KEN,212.0,1216,2014-09-07
16,men's 1500m,Ilham Tanui ÖZBILEN,1990-03-05,TUR,212.09,1215,2014-05-09
17,men's 1500m,Mekonnen GEBREMEDHIN,1988-10-11,ETH,212.79001,1205,2014-09-07
18,men's 1500m,Johan CRONJE,1982-04-13,RSA,213.31,1198,2014-05-09
19,men's 1500m,Sadik MIKHOU,1990-07-25,MAR,213.47,1196,2014-07-05
20,men's 1500m,Galen RUPP,1986-05-08,USA,214.15,1186,2014-09-05
21,men's 1500m,Zane ROBERTSON,1989-11-14,NZL,214.19,1186,2014-09-07
22,men's 1500m,Benson SEUREI,1984-03-27,BRN,214.24,1185,2014-05-09
23,men's 1500m,Will LEER,1985-04-15,USA,214.26,1185,2014-07-19
24,men's 1500m,Pieter-Jan HANNES,1992-10-30,BEL,214.49,1182,2014-07-19
25,men's 1500m,Florian ORTH,1989-07-24,GER,214.54001,1181,2014-07-05
26,men's 1500m,Nixon Kiplimo CHEPSEBA,1990-12-12,KEN,214.64,1180,2014-05-09
27,men's 1500m,Fouad EL KAAM,1988-05-27,MAR,214.69,1179,2014-07-19
28,men's 1500m,Timo BENITZ,1991-12-24,GER,214.94,1175,2014-06-11
29,men's 1500m,Abiyote ABINET,1989-05-10,ETH,214.97,1175,2014-06-20
30,men's 1500m,Elijah Motonei MANANGOI,1993-01-05,KEN,215.0,1175,2014-06-07
31,men's 1500m,Chris O'HARE,1990-11-23,GBR,215.06,1174,2014-07-12
32,men's 1500m,Tesfaye CHERU,1993-03-02,ETH,215.12,1173,2014-07-19
33,men's 1500m,Mohamed MOUSTAOUI,1985-04-02,MAR,215.20999,1172,2014-08-31
34,men's 1500m,Jakub HOLUŠA,1988-02-20,CZE,215.26,1171,2014-06-11
35,men's 1500m,Patrick CASEY,1990-05-23,USA,215.32,1170,2014-07-05
36,men's 1500m,Mahiedine MEKHISSI,1985-03-15,FRA,215.34,1170,2014-07-07
37,men's 1500m,Jake WIGHTMAN,1994-07-11,GBR,215.49,1168,2014-07-12
38,men's 1500m,Augustine Kiprono CHOGE,1987-01-21,KEN,215.5,1168,2014-05-17
39,men's 1500m,Florian CARVALHO DE FONSESCO,1989-03-09,FRA,215.51,1168,2014-06-05
40,men's 1500m,Charlie DA'VALL GRICE,1993-11-07,GBR,215.59,1166,2014-07-12
41,men's 1500m,David BUSTOS,1990-08-25,ESP,215.59,1166,2014-07-19
42,men's 1500m,Vincent Kiprotich MUTAI,1994-11-03,KEN,215.63,1166,2014-07-19
43,men's 1500m,Yassine HETHAT,1991-08-30,ALG,215.68,1165,2014-07-05
44,men's 1500m,Caleb Mwangangi NDIKU,1992-10-09,KEN,215.8,1164,2014-05-17
45,men's 1500m,Elijah Kipchirchir KIPTOO,1986-06-09,KEN,215.81,1163,2014-06-03
46,men's 1500m,Zakaria MAZOUZI,1985-06-15,MAR,215.81,1163,2014-06-05
47,men's 1500m,Garrett HEATH,1985-11-03,USA,215.89,1162,2014-07-12
48,men's 1500m,Tarik MOUKRIME,1992-03-03,BEL,215.95999,1161,2014-07-19
49,men's 1500m,Bryan CANTERO,1991-04-28,FRA,216.08,1160,2014-07-19
50,men's 1500m,Andreas VOJTA,1989-06-09,AUT,216.11,1159,2014-07-12
51,men's 1500m,Ryan GREGSON,1990-04-26,AUS,216.17,1158,2014-05-15
52,men's 1500m,Hillary Kipkorir MAIYO,1993-10-02,KEN,216.20999,1158,2014-06-09
53,men's 1500m,Abednego CHESEBE,1982-06-20,KEN,216.20999,1158,2014-07-07
54,men's 1500m,Lawi LALANG,1991-06-15,KEN,216.34,1156,2014-05-18
55,men's 1500m,David TORRENCE,1985-11-26,USA,216.36,1156,2014-09-07
56,men's 1500m,Paul ROBINSON,1991-05-24,IRL,216.45,1155,2014-06-05
57,men's 1500m,Edward CHESEREK,1994-02-02,KEN,216.5,1154,2014-05-18
58,men's 1500m,Bashir ABDI,1989-02-10,BEL,216.55,1153,2014-07-05
59,men's 1500m,Jack BOLAS,1987-11-01,USA,216.70999,1151,2014-07-05
60,men's 1500m,Jerry MOTSAU,1990-03-12,RSA,216.74,1151,2014-09-07
61,men's 1500m,Imad TOUIL,1989-02-11,ALG,216.95999,1148,2014-06-08
62,men's 1500m,Ryan HILL,1990-01-31,USA,217.1,1146,2014-05-15
63,men's 1500m,Otmane BELHARBAZI,1988-11-03,FRA,217.20999,1144,2014-07-05
64,men's 1500m,John TRAVERS,1991-03-16,IRL,217.27,1143,2014-07-11
65,men's 1500m,Ismael Kipngetich KOMBICH,1985-01-16,KEN,217.3,1143,2014-06-12
66,men's 1500m,Mauris Surel CASTILLO,1984-10-19,CUB,217.34,1142,2014-06-12
67,men's 1500m,Younéss ESSALHI,1993-02-20,MAR,217.36,1142,2014-05-24
68,men's 1500m,Jordan MCNAMARA,1987-03-07,USA,217.39,1142,2014-05-15
69,men's 1500m,Bouabdellah TAHRI,1978-12-20,FRA,217.54001,1140,2014-06-26
70,men's 1500m,Cory LESLIE,1989-10-24,USA,217.64,1138,2014-07-11
71,men's 1500m,Ciaran Ó LIONÁIRD,1988-04-11,IRL,217.72,1137,2014-07-16
72,men's 1500m,Ronald MUSAGALA,1992-12-16,UGA,217.75,1137,2014-06-11
73,men's 1500m,Carsten SCHLANGEN,1980-12-31,GER,217.78,1136,2014-06-11
74,men's 1500m,Rabii DOUKKANA,1987-12-06,FRA,217.81,1136,2014-06-21
75,men's 1500m,Manuel OLMEDO,1983-05-17,ESP,217.84,1136,2014-07-08
76,men's 1500m,Michael HAMMOND,1989-11-07,USA,217.88,1135,2014-05-31
77,men's 1500m,Thomas FARRELL,1991-03-23,GBR,217.9,1135,2014-07-12
78,men's 1500m,Jeff SEE,1986-06-06,USA,217.99,1134,2014-05-31
79,men's 1500m,Riley MASTERS,1990-04-05,USA,218.0,1133,2014-07-16
80,men's 1500m,Teklit TEWELDEBRHAN,1993-10-01,ERI,218.04001,1133,2014-06-20
81,men's 1500m,Chala REGASA,1997-04-30,ETH,218.06,1133,2014-06-11
82,men's 1500m,German FERNANDEZ,1990-11-02,USA,218.11,1132,2014-07-05
83,men's 1500m,Marcin LEWANDOWSKI,1987-06-13,POL,218.19,1131,2014-06-21
84,men's 1500m,Julian MATTHEWS,1988-07-21,NZL,218.2,1131,2014-05-15
85,men's 1500m,Geofrey BARUSEI,1994-01-01,KEN,218.2,1131,2014-06-03
86,men's 1500m,Steve MITCHELL,1988-05-24,GBR,218.27,1130,2014-07-05
87,men's 1500m,Charles PHILIBERT-THIBOUTOT,1990-12-31,CAN,218.33,1129,2014-06-15
88,men's 1500m,Nathan BRANNEN,1982-09-08,CAN,218.36,1129,2014-05-15
89,men's 1500m,Valentin SMIRNOV,1986-02-13,RUS,218.37,1128,2014-05-29
90,men's 1500m,Jamal HITRANE,1989-09-01,MAR,218.39,1128,2014-07-15
91,men's 1500m,Guillaume ADAM,1990-01-15,FRA,218.41,1128,2014-06-06
92,men's 1500m,Jeffrey RISELEY,1986-11-11,AUS,218.41,1128,2014-07-08
93,men's 1500m,Andreas BUENO,1988-07-07,DEN,218.44,1127,2014-07-16
94,men's 1500m,Cameron LEVINS,1989-03-28,CAN,218.45999,1127,2014-05-15
95,men's 1500m,Lopez LOMONG,1985-01-01,USA,218.47,1127,2014-05-31
96,men's 1500m,Brahim KAAZOUZI,1990-06-15,MAR,218.48,1127,2014-05-24
97,men's 1500m,Andrew WHEATING,1987-11-21,USA,218.53,1126,2014-06-15
98,men's 1500m,Kyle MERBER,1990-11-19,USA,218.54001,1126,2014-07-19
99,men's 1500m,Iván Guido LÓPEZ BILBAO,1990-03-10,CHI,218.56,1126,2014-06-21
--------2014------------
--------:avg top 100:1167.4--avg top percent:1181.0684931506848-------
-------------------------
0,men's 1500m,Asbel KIPROP,1989-06-30,KEN,206.69,1292,2015-07-17
1,men's 1500m,Taoufik MAKHLOUFI,1988-04-29,ALG,208.75,1263,2015-07-17
2,men's 1500m,Abdelaati IGUIDER,1987-03-25,MAR,208.79001,1262,2015-07-17
3,men's 1500m,Mo FARAH,1983-03-23,GBR,208.93,1260,2015-07-17
4,men's 1500m,Nick WILLIS,1983-04-25,NZL,209.66,1250,2015-07-17
5,men's 1500m,Elijah Motonei MANANGOI,1993-01-05,KEN,209.67,1249,2015-07-17
6,men's 1500m,Robert BIWOTT,1996-01-28,KEN,210.1,1243,2015-07-17
7,men's 1500m,Silas KIPLAGAT,1989-08-20,KEN,210.12,1243,2015-07-04
8,men's 1500m,Ayanleh SOULEIMAN,1992-12-03,DJI,210.17,1242,2015-07-04
9,men's 1500m,Aman WOTE,1984-04-18,ETH,210.29001,1241,2015-07-17
10,men's 1500m,Collins CHEBOI,1987-09-25,KEN,210.34,1240,2015-07-17
11,men's 1500m,Matthew CENTROWITZ,1989-10-18,USA,210.4,1239,2015-07-17
12,men's 1500m,Ronald KWEMOI,1995-09-19,KEN,210.43,1239,2015-07-04
13,men's 1500m,James Kiplagat MAGUT,1990-07-20,KEN,211.76,1220,2015-07-04
14,men's 1500m,Ilham Tanui ÖZBILEN,1990-03-05,TUR,212.68,1207,2015-07-04
15,men's 1500m,Henrik INGEBRIGTSEN,1991-02-24,NOR,212.85,1204,2015-07-04
16,men's 1500m,Evan JAGER,1989-03-08,USA,212.97,1203,2015-06-14
17,men's 1500m,Sadik MIKHOU,1990-07-25,MAR,213.45,1196,2015-08-08
18,men's 1500m,Morhad AMDOUNI,1988-06-21,FRA,214.05,1188,2015-07-17
19,men's 1500m,Garrett HEATH,1985-11-03,USA,214.13,1187,2015-06-14
20,men's 1500m,Charles PHILIBERT-THIBOUTOT,1990-12-31,CAN,214.23,1185,2015-07-17
21,men's 1500m,Jakub HOLUŠA,1988-02-20,CZE,214.26,1185,2015-07-30
22,men's 1500m,Fouad EL KAAM,1988-05-27,MAR,214.53,1181,2015-07-18
23,men's 1500m,Kyle MERBER,1990-11-19,USA,214.54001,1181,2015-05-30
24,men's 1500m,Chris O'HARE,1990-11-23,GBR,214.83,1177,2015-07-18
25,men's 1500m,Timothy CHERUIYOT,1995-11-20,KEN,214.86,1177,2015-08-01
26,men's 1500m,Ronald MUSAGALA,1992-12-16,UGA,215.02,1174,2015-05-24
27,men's 1500m,Benson SEUREI,1984-03-27,BRN,215.14,1173,2015-07-04
28,men's 1500m,Hillary Kipkorir MAIYO,1993-10-02,KEN,215.2,1172,2015-07-08
29,men's 1500m,Charlie DA'VALL GRICE,1993-11-07,GBR,215.29001,1171,2015-07-18
30,men's 1500m,Anthony KIPTOO,1997-08-19,KEN,215.33,1170,2015-05-24
31,men's 1500m,Cory LESLIE,1989-10-24,USA,215.36,1170,2015-05-30
32,men's 1500m,Hillary Cheruiyot NGETICH,1995-09-15,KEN,215.4,1169,2015-05-17
33,men's 1500m,Nathan BRANNEN,1982-09-08,CAN,215.42,1169,2015-07-18
34,men's 1500m,Ben BLANKENSHIP,1988-12-15,USA,215.48,1168,2015-05-17
35,men's 1500m,Robby ANDREWS,1991-03-29,USA,215.52,1167,2015-07-30
36,men's 1500m,Mekonnen GEBREMEDHIN,1988-10-11,ETH,215.67,1165,2015-07-18
37,men's 1500m,Enock OMWAMBA,1993-04-04,KEN,215.69,1165,2015-05-15
38,men's 1500m,Amine LAALOU,1982-05-13,MAR,215.70999,1165,2015-07-01
39,men's 1500m,Mohamed AL GARNI,1992-07-02,QAT,215.78,1164,2015-06-25
40,men's 1500m,Younéss ESSALHI,1993-02-20,MAR,215.82,1163,2015-07-30
41,men's 1500m,Elijah Kipchirchir KIPTOO,1986-06-09,KEN,215.84,1163,2015-07-01
42,men's 1500m,Charles Cheboi SIMOTWO,1995-06-05,KEN,215.86,1163,2015-08-01
43,men's 1500m,Dawit WOLDE,1991-05-19,ETH,215.87,1163,2015-07-18
44,men's 1500m,Thiago ANDRÉ,1995-08-04,BRA,215.9,1162,2015-05-24
45,men's 1500m,Salim KEDDAR,1993-11-23,ALG,215.92,1162,2015-08-08
46,men's 1500m,Pieter-Jan HANNES,1992-10-30,BEL,215.95,1161,2015-05-24
47,men's 1500m,David BUSTOS,1990-08-25,ESP,215.97,1161,2015-07-18
48,men's 1500m,Florian ORTH,1989-07-24,GER,216.05,1160,2015-07-18
49,men's 1500m,Abdi WAISS,1996-07-03,DJI,216.09,1160,2015-06-25
50,men's 1500m,Leonel MANZANO,1984-09-12,USA,216.16,1159,2015-07-17
51,men's 1500m,Johan CRONJE,1982-04-13,RSA,216.34,1156,2015-05-24
52,men's 1500m,Lee EMANUEL,1985-01-24,GBR,216.35,1156,2015-07-18
53,men's 1500m,Dumisane HLASELO,1989-06-08,RSA,216.36,1156,2015-07-01
54,men's 1500m,Nixon Kiplimo CHEPSEBA,1990-12-12,KEN,216.37,1156,2015-05-17
55,men's 1500m,Kumari TAKI,1999-05-06,KEN,216.38,1156,2015-07-17
56,men's 1500m,Sebastian KEINER,1989-08-22,GER,216.45999,1154,2015-07-18
57,men's 1500m,Riley MASTERS,1990-04-05,USA,216.49,1154,2015-07-02
58,men's 1500m,Ryan GREGSON,1990-04-26,AUS,216.51,1154,2015-03-14
59,men's 1500m,Yassine HETHAT,1991-08-30,ALG,216.54001,1153,2015-08-08
60,men's 1500m,Adel MECHAAL,1990-12-05,ESP,216.55,1153,2015-07-08
61,men's 1500m,Colby ALEXANDER,1991-06-13,USA,216.56,1153,2015-07-02
62,men's 1500m,Jeff SEE,1986-06-06,USA,216.7,1151,2015-05-30
63,men's 1500m,Aman KEDI,1994-09-16,ETH,216.73,1151,2015-07-01
64,men's 1500m,Andrew BAYER,1990-02-03,USA,216.77,1150,2015-07-18
65,men's 1500m,Vincent KIBET,1991-05-06,KEN,216.8,1150,2015-05-17
66,men's 1500m,Bryan CANTERO,1991-04-28,FRA,216.84,1149,2015-07-18
67,men's 1500m,Jeremy RAE,1991-05-19,CAN,216.85,1149,2015-07-18
68,men's 1500m,Ismael Kipngetich KOMBICH,1985-01-16,KEN,216.86,1149,2015-07-01
69,men's 1500m,Jeffrey RISELEY,1986-11-11,AUS,216.87,1149,2015-03-14
70,men's 1500m,Frezer LEGESSE,1990-06-04,USA,216.93,1148,2015-05-30
71,men's 1500m,Youssouf HISS BACHIR,1987-01-01,DJI,216.95999,1148,2015-08-01
72,men's 1500m,Ford PALMER,1990-10-06,USA,216.98,1147,2015-07-18
73,men's 1500m,Samir DAHMANI,1991-04-03,FRA,217.05,1146,2015-07-04
74,men's 1500m,Isaac PRESSON,1992-02-07,USA,217.06,1146,2015-05-30
75,men's 1500m,Edward CHESEREK,1994-02-02,KEN,217.08,1146,2015-07-02
76,men's 1500m,Mohamed ISMAIL,1997-01-01,DJI,217.08,1146,2015-07-18
77,men's 1500m,Jordan MCNAMARA,1987-03-07,USA,217.2,1144,2015-07-18
78,men's 1500m,Chala REGASA,1997-04-30,ETH,217.24,1144,2015-08-01
79,men's 1500m,Álvaro RODRÍGUEZ,1987-05-25,ESP,217.3,1143,2015-07-08
80,men's 1500m,Thomas RIVA,1992-01-31,CAN,217.34,1142,2015-07-18
81,men's 1500m,Julian MATTHEWS,1988-07-21,NZL,217.37,1142,2015-07-18
82,men's 1500m,Abednego CHESEBE,1982-06-20,KEN,217.4,1142,2015-06-06
83,men's 1500m,Daniel WINN,1991-07-30,USA,217.56,1139,2015-07-02
84,men's 1500m,Rashid RAMZI,1980-07-17,BRN,217.59,1139,2015-08-01
85,men's 1500m,Victor CORRALES VAQUERO,1989-03-12,ESP,217.7,1138,2015-07-18
86,men's 1500m,Hélio GOMES,1984-12-27,POR,217.75,1137,2015-07-18
87,men's 1500m,Zakaria MAZOUZI,1985-06-15,MAR,217.76,1137,2015-05-02
88,men's 1500m,Ross MURRAY,1990-10-08,GBR,217.76,1137,2015-06-27
89,men's 1500m,Martin SPERLICH,1991-08-28,GER,217.81,1136,2015-07-18
90,men's 1500m,Carlos Martín DÍAZ DEL RIO,1993-07-09,CHI,217.86,1135,2015-07-08
91,men's 1500m,Peter CALLAHAN,1991-06-01,USA,217.88,1135,2015-08-04
92,men's 1500m,Mathew KIPTANUI,1994-10-22,KEN,217.91,1135,2015-07-03
93,men's 1500m,Elroy GELANT,1986-08-25,RSA,217.97,1134,2015-05-24
94,men's 1500m,Stanislav MASLOV,1989-01-19,UKR,218.02,1133,2015-06-27
95,men's 1500m,Thomas LANCASHIRE,1985-07-02,GBR,218.02,1133,2015-09-11
96,men's 1500m,Caleb Mwangangi NDIKU,1992-10-09,KEN,218.13,1132,2015-09-03
97,men's 1500m,Ryan HILL,1990-01-31,USA,218.17,1131,2015-06-14
98,men's 1500m,Jeroen D'HOEDT,1990-01-10,BEL,218.2,1131,2015-05-24
99,men's 1500m,Grzegorz KALINOWSKI,1990-09-22,POL,218.23,1130,2015-06-27
--------2015------------
--------:avg top 100:1169.68--avg top percent:1180.8243243243244-------
-------------------------
0,men's 1500m,Asbel KIPROP,1989-06-30,KEN,209.33,1254,2016-06-05
1,men's 1500m,Ronald KWEMOI,1995-09-19,KEN,210.49,1238,2016-07-15
2,men's 1500m,Elijah Motonei MANANGOI,1993-01-05,KEN,211.19,1228,2016-07-15
3,men's 1500m,Timothy CHERUIYOT,1995-11-20,KEN,211.34,1226,2016-09-09
4,men's 1500m,Taoufik MAKHLOUFI,1988-04-29,ALG,211.35,1226,2016-07-15
5,men's 1500m,Abdelaati IGUIDER,1987-03-25,MAR,211.4,1225,2016-09-09
6,men's 1500m,Ayanleh SOULEIMAN,1992-12-03,DJI,211.68,1221,2016-07-16
7,men's 1500m,Mo FARAH,1983-03-23,GBR,211.74,1220,2016-07-15
8,men's 1500m,Ryan GREGSON,1990-04-26,AUS,212.13,1215,2016-07-15
9,men's 1500m,Filip INGEBRIGTSEN,1993-04-20,NOR,212.43,1210,2016-09-09
10,men's 1500m,Hillary Cheruiyot NGETICH,1995-09-15,KEN,212.97,1203,2016-07-16
11,men's 1500m,Robert BIWOTT,1996-01-28,KEN,213.05,1202,2016-09-09
12,men's 1500m,Jakub HOLUŠA,1988-02-20,CZE,213.36,1197,2016-07-15
13,men's 1500m,Vincent KIBET,1991-05-06,KEN,213.56,1195,2016-09-09
14,men's 1500m,Charlie DA'VALL GRICE,1993-11-07,GBR,213.6,1194,2016-07-15
15,men's 1500m,Silas KIPLAGAT,1989-08-20,KEN,213.68,1193,2016-05-22
